Date,AUD,CAD,FRF,DEM,ITL,NZD,SEK,GBP,JPY,USD,NOK
2020-05-13,0.12,0.27,-0.54,-0.5,-0.08,0.31,-0.18,0.11,-0.12,0.13,0.03
2020-05-14,0.13,0.25,-0.54,-0.5,-0.09,0.31,-0.17,0.08,-0.14,0.12,0.04
2020-05-15,0.12,0.25,-0.54,-0.5,-0.14,0.3,-0.18,0.07,-0.13,0.12,0.03
2020-05-17,,,,,,,,,-0.13,,
2020-05-18,0.13,0.24,-0.53,-0.5,-0.12,0.28,-0.1,0.04,-0.12,0.13,0.03
2020-05-19,0.13,0.26,-0.53,-0.58,-0.1,0.28,-0.1,0.03,-0.12,0.13,0.03
2020-05-20,0.13,0.24,-0.53,-0.5,-0.09,0.28,-0.1,0.09,-0.13,0.12,-0.01
2020-05-21,0.13,0.25,-0.53,-0.5,-0.08,0.28,-0.1,0.13,-0.13,0.12,
2020-05-22,0.14,0.25,-0.53,-0.5,-0.13,0.28,-0.1,0.09,-0.12,0.12,-0.01
2020-05-24,,,,,,,,,-0.12,,
2020-05-25,0.14,0.26,-0.51,-0.58,-0.15,0.29,-0.1,0.01,-0.12,,0.04
2020-05-26,0.14,0.21,-0.51,-0.58,-0.17,0.29,-0.1,0.11,-0.11,0.14,0.03
2020-05-27,0.14,0.21,-0.51,-0.51,-0.17,0.29,-0.1,0.1,-0.11,0.15,0.04
2020-05-28,0.14,0.2,-0.51,-0.51,-0.16,0.29,-0.18,0.11,-0.12,0.15,0.02
2020-05-29,0.14,0.19,-0.51,-0.58,-0.16,0.29,-0.17,0.08,-0.1,0.14,0.03
2020-05-31,,,,,,,,,-0.11,,
2020-06-01,0.15,0.19,-0.51,-0.58,-0.08,,-0.1,0.05,-0.12,0.14,
2020-06-02,0.15,0.18,-0.51,-0.58,-0.08,0.29,-0.1,0.09,-0.21,0.15,0.03
2020-06-03,0.15,0.19,-0.51,-0.5,-0.16,0.29,-0.1,0.08,-0.11,0.16,0.03
2020-06-04,0.15,0.19,-0.51,-0.51,-0.17,0.29,-0.1,0.07,-0.1,0.15,0.02
2020-06-05,0.15,0.19,-0.51,-0.58,-0.09,0.29,-0.1,0.04,-0.1,0.15,0.03
2020-06-07,,,,,,,,,-0.1,,
2020-06-08,,0.19,-0.5,-0.56,-0.2,0.29,-0.1,0.06,-0.11,0.17,0.03
2020-06-09,0.15,0.19,-0.5,-0.5,-0.12,0.29,-0.1,0.02,-0.1,0.19,0.02
2020-06-10,0.15,0.19,-0.49,-0.54,-0.19,0.28,-0.17,0.05,-0.1,0.17,-0.02
2020-06-11,0.15,0.18,-0.5,-0.54,-0.14,0.29,-0.07,0.04,-0.1,0.17,0.02
2020-06-12,0.15,0.18,-0.5,-0.54,-0.24,0.3,-0.07,0.04,-0.11,0.16,0.04
2020-06-15,0.15,0.18,-0.5,-0.5,-0.19,0.3,-0.07,0.05,-0.11,0.18,0.08
2020-06-16,0.15,0.19,-0.51,-0.54,-0.21,0.3,-0.07,0.05,-0.11,0.17,0.08
2020-06-17,0.14,0.19,-0.53,-0.54,-0.15,0.3,-0.07,0.02,-0.11,0.17,0.09
2020-06-18,0.14,0.2,-0.53,-0.54,-0.24,0.31,-0.07,0.05,-0.12,0.16,0.09
2020-06-19,0.14,0.2,-0.56,-0.54,-0.21,0.32,-0.15,0.05,-0.12,0.15,0.09
2020-06-21,,,,,,,,,-0.1,,
2020-06-22,0.14,0.21,-0.54,-0.51,-0.31,0.33,-0.07,0.05,-0.1,0.16,0.08
2020-06-23,0.14,0.21,-0.53,-0.55,-0.29,0.33,-0.07,0.03,-0.1,0.16,0.06
2020-06-24,0.14,0.22,-0.53,-0.55,-0.32,0.33,-0.07,0.01,-0.1,0.15,0.09
2020-06-25,0.14,0.21,-0.52,-0.55,-0.28,0.33,-0.07,0.03,-0.1,0.16,0.06
2020-06-26,0.14,0.21,-0.51,-0.56,-0.28,0.33,-0.07,0.03,-0.09,0.14,0.08
2020-06-28,,,,,,,,,-0.09,,
2020-06-29,0.14,0.21,-0.52,-0.52,-0.25,0.34,-0.15,0.01,-0.09,0.14,0.06
2020-06-30,0.14,0.21,-0.52,-0.56,-0.29,0.33,-0.15,0.04,-0.09,0.16,0.06
2020-07-01,0.14,,-0.52,-0.57,-0.21,0.33,-0.07,0.03,-0.09,0.14,0.08
2020-07-02,0.14,0.21,-0.53,-0.58,-0.23,0.34,-0.07,0,-0.08,0.14,0.06
2020-07-03,0.14,0.21,-0.53,-0.58,-0.23,0.34,-0.07,-0.01,-0.08,,0.07
2020-07-05,,,,,,,,,-0.11,,
2020-07-06,0.14,0.2,-0.53,-0.58,-0.23,0.34,-0.07,0.01,-0.1,0.15,0.06
2020-07-07,0.14,0.19,-0.54,-0.58,-0.23,0.34,-0.07,0.03,-0.1,0.15,0.06
2020-07-08,0.14,0.19,-0.54,-0.58,-0.23,0.34,-0.07,0,-0.1,0.15,0.06
2020-07-09,0.13,0.19,-0.55,-0.59,-0.23,0.34,-0.07,-0.02,-0.1,0.13,0.06
2020-07-10,0.14,0.19,-0.55,-0.59,-0.23,0.34,-0.09,0.01,-0.11,0.13,0.06
2020-07-12,,,,,,,,,-0.09,,
2020-07-13,0.13,0.19,-0.55,-0.58,-0.23,0.34,-0.09,0.01,-0.08,0.14,0.06
2020-07-14,0.13,0.19,-0.55,-0.57,-0.23,0.34,-0.09,0.01,-0.08,0.15,0.08
2020-07-15,0.13,0.19,-0.55,-0.58,-0.24,0.34,-0.09,0.02,-0.09,0.16,0.07
2020-07-16,0.13,0.18,-0.55,-0.57,-0.24,0.34,-0.09,0.03,-0.08,0.11,0.07
2020-07-17,0.13,0.18,-0.56,-0.58,-0.24,0.33,-0.09,0.02,-0.08,0.11,0.08
2020-07-19,,,,,,,,,-0.09,,
2020-07-20,0.13,0.18,-0.56,-0.57,-0.28,0.33,-0.09,0.02,-0.08,0.13,0.06
2020-07-21,0.13,0.18,-0.56,-0.56,-0.34,0.33,-0.09,0.04,-0.08,0.13,0.09
2020-07-22,0.13,0.17,-0.56,-0.58,-0.27,0.34,-0.09,0.04,-0.08,0.13,0.08
2020-07-23,0.13,0.17,-0.56,-0.57,-0.27,0.33,-0.09,0.04,,0.12,0.07
2020-07-24,0.13,0.17,-0.56,-0.57,-0.29,0.33,-0.09,0.03,,0.11,0.07
2020-07-26,,,,,,,,,-0.09,,
2020-07-27,0.13,0.17,-0.56,-0.57,-0.29,0.33,-0.09,0.04,-0.07,0.11,0.08
2020-07-28,0.13,0.17,-0.56,-0.57,-0.3,0.33,-0.17,0.03,-0.09,0.11,0.06
2020-07-29,0.13,0.17,-0.56,-0.57,-0.3,0.33,-0.17,0.05,-0.08,0.11,0.08
2020-07-30,0.13,0.17,-0.56,-0.58,-0.3,0.33,-0.17,0.01,-0.08,0.09,0.08
2020-07-31,0.13,0.17,-0.56,-0.58,-0.35,0.33,-0.17,0.03,-0.08,0.09,0.08
2020-08-02,,,,,,,,,-0.09,,
2020-08-03,0.13,0.17,-0.56,-0.57,-0.3,0.33,-0.07,0.03,-0.08,0.1,0.09
2020-08-04,0.12,0.17,-0.56,-0.57,-0.3,0.33,-0.07,0.03,-0.08,0.09,0.08
2020-08-05,0.12,0.17,-0.56,-0.56,-0.3,0.33,-0.07,0.02,-0.07,0.1,0.08
2020-08-06,0.13,0.16,-0.57,-0.57,-0.32,0.33,-0.1,0.03,-0.07,0.1,0.08
2020-08-07,0.13,0.16,-0.57,-0.57,-0.32,0.33,-0.1,0.03,-0.06,0.1,0.08
2020-08-10,0.13,0.16,-0.56,-0.56,-0.34,0.33,-0.1,0.04,-0.06,0.11,0.07
2020-08-11,0.13,0.17,-0.56,-0.57,-0.42,0.32,-0.1,0.03,-0.06,0.11,0.07
2020-08-12,0.13,0.16,-0.54,-0.56,-0.34,0.33,-0.13,0.03,-0.16,0.11,0.08
2020-08-13,0.13,0.16,-0.56,-0.55,-0.34,0.33,-0.13,0.03,-0.06,0.1,0.06
2020-08-14,0.13,0.16,-0.56,-0.56,-0.34,0.32,-0.13,0.03,-0.17,0.1,0.06
2020-08-16,,,,,,,,,-0.09,,
2020-08-17,0.13,0.16,-0.55,-0.55,-0.34,0.31,-0.13,-0.01,-0.07,0.1,0.02
2020-08-18,0.13,0.16,-0.56,-0.56,-0.44,0.31,-0.13,0.05,-0.09,0.09,0.06
2020-08-19,0.13,0.16,-0.56,-0.55,-0.48,0.31,-0.13,0.02,-0.09,0.11,0.06
2020-08-20,0.13,0.16,-0.56,-0.57,-0.5,0.3,-0.13,0.03,-0.1,0.11,0.08
2020-08-21,0.12,0.15,-0.56,-0.57,-0.49,0.3,-0.13,0.02,-0.09,0.1,0.06
2020-08-23,,,,,,,,,-0.09,,
2020-08-24,0.12,0.15,-0.55,-0.55,-0.47,0.31,-0.13,0.02,-0.09,0.12,0.05
2020-08-25,0.12,0.15,-0.55,-0.55,-0.43,0.31,-0.13,0.02,-0.09,0.11,0.06
2020-08-26,0.12,0.15,-0.54,-0.56,-0.43,0.31,-0.13,0.02,-0.09,0.11,0.08
2020-08-27,0.12,0.15,-0.55,-0.58,-0.43,0.31,-0.13,0.02,-0.09,0.11,0.07
2020-08-28,0.12,0.15,-0.55,-0.58,-0.41,0.32,-0.13,-0.03,-0.1,0.1,0.07
2020-08-30,,,,,,,,,-0.12,,
2020-08-31,0.12,0.15,-0.55,-0.57,-0.43,0.32,-0.18,-0.03,-0.12,0.11,0.06
2020-09-01,0.12,0.15,-0.55,-0.59,-0.43,0.33,-0.13,0.01,-0.1,0.12,0.06
2020-09-02,0.12,0.15,-0.55,-0.58,-0.4,0.33,-0.13,-0.03,-0.12,0.12,0.06
2020-09-03,0.12,0.15,-0.55,-0.59,-0.44,0.33,-0.13,0.03,-0.11,0.11,0.06
2020-09-04,0.12,0.15,-0.55,-0.6,-0.4,0.33,-0.13,0.02,-0.13,0.11,0.06
2020-09-06,,,,,,,,,-0.13,,
2020-09-07,0.12,,-0.56,-0.61,-0.4,0.33,-0.13,0.02,-0.22,,0.02
2020-09-08,0.12,0.15,-0.56,-0.6,-0.41,0.33,-0.13,0.02,-0.13,0.13,0.07
2020-09-09,0.12,0.15,-0.56,-0.61,-0.4,0.33,-0.13,0.02,-0.13,0.12,0.08
2020-09-10,0.12,0.15,-0.56,-0.61,-0.4,0.33,-0.13,0.02,-0.13,0.12,0.18
2020-09-11,0.11,0.15,-0.56,-0.61,-0.47,0.33,-0.13,0.02,-0.12,0.11,0.07
2020-09-13,,,,,,,,,-0.12,,
2020-09-14,0.11,0.15,-0.55,-0.59,-0.47,0.33,-0.13,0.02,-0.11,0.11,-0.05
2020-09-15,0.11,0.15,-0.57,-0.58,-0.46,0.33,-0.13,0.01,-0.11,0.11,-0.06
2020-09-16,0.11,0.15,-0.57,-0.59,-0.42,0.33,-0.13,0,-0.12,0.12,-0.08
2020-09-17,0.11,0.15,-0.58,-0.58,-0.41,0.33,-0.13,0,-0.11,0.09,-0.09
2020-09-18,0.12,0.15,-0.58,-0.59,-0.41,0.33,-0.13,0,-0.21,0.1,-0.09
2020-09-21,0.12,0.15,-0.56,-0.58,-0.41,0.33,-0.13,0,,0.1,-0.05
2020-09-22,0.11,0.15,-0.57,-0.59,-0.41,0.34,-0.13,0.02,-0.11,0.1,-0.09
2020-09-23,0.08,0.15,-0.59,-0.6,-0.41,0.33,-0.13,0,-0.12,0.11,-0.08
2020-09-24,0.08,0.15,-0.59,-0.6,-0.44,0.33,-0.13,0,-0.13,0.1,-0.08
2020-09-25,0.09,0.15,-0.59,-0.61,-0.44,0.33,-0.18,-0.05,-0.14,0.1,-0.04
2020-09-27,,,,,,,,,-0.19,,
2020-09-28,0.09,0.15,-0.58,-0.62,-0.44,0.34,-0.18,0.02,-0.18,0.11,-0.04
2020-09-29,0.09,0.13,-0.58,-0.62,-0.44,0.34,-0.18,0.04,-0.16,0.09,-0.04
2020-09-30,0.1,0.12,-0.59,-0.61,-0.44,0.32,-0.18,0.02,-0.17,0.1,-0.04
2020-10-01,0.1,0.12,-0.58,-0.62,-0.45,0.32,-0.13,0.03,-0.16,0.09,-0.05
2020-10-02,0.1,0.12,-0.58,-0.62,-0.46,0.32,-0.13,0.03,-0.15,0.09,-0.05
2020-10-04,,,,,,,,,-0.15,,
2020-10-05,0.1,0.12,-0.62,-0.62,-0.46,0.31,-0.13,0.02,-0.14,0.1,0.01
2020-10-06,0.1,0.11,-0.63,-0.63,-0.46,0.31,-0.13,0,-0.14,0.1,0.01
2020-10-07,0.09,0.12,-0.62,-0.63,-0.48,0.31,-0.13,0,-0.22,0.1,0
2020-10-08,0.09,0.11,-0.63,-0.63,-0.46,0.31,-0.13,-0.02,-0.22,0.09,0.02
2020-10-09,0.09,0.1,-0.63,-0.63,-0.47,0.31,-0.13,-0.01,-0.14,0.1,0.03
2020-10-11,,,,,,,,,-0.08,,
2020-10-12,0.09,0.09,-0.65,-0.63,-0.47,0.31,-0.12,-0.01,-0.09,,0.02
2020-10-13,0.09,0.1,-0.64,-0.64,-0.47,0.3,-0.12,0.01,-0.08,0.11,0.03
2020-10-14,0.09,0.1,-0.66,-0.66,-0.47,0.3,-0.12,0,-0.08,0.12,0.03
2020-10-15,0.09,0.1,-0.65,-0.65,-0.47,0.31,-0.12,0.02,-0.08,0.11,0.03
2020-10-16,0.09,0.1,-0.64,-0.66,-0.61,0.31,-0.12,0.01,-0.08,0.11,0.04
2020-10-18,,0.09,,,,,,,-0.09,,
2020-10-19,0.08,0.09,-0.69,-0.66,-0.59,0.3,-0.12,0.02,-0.09,0.11,0.07
2020-10-20,0.07,0.1,-0.68,-0.66,-0.61,0.3,-0.17,0.02,-0.08,0.1,0.08
2020-10-21,0.06,0.1,-0.68,-0.67,-0.61,0.3,-0.11,0.03,-0.09,0.1,0.09
2020-10-22,0.06,0.09,-0.68,-0.66,-0.61,0.3,-0.12,0.03,-0.08,0.09,0.07
2020-10-23,0.06,0.09,-0.65,-0.66,-0.6,0.3,-0.12,0.03,-0.18,0.1,0.09
2020-10-25,,,,,,,,,-0.08,,
2020-10-26,0.06,0.1,-0.66,-0.64,-0.55,0.3,-0.13,0.03,-0.08,0.11,0.09
2020-10-27,0.06,0.09,-0.66,-0.76,-0.6,0.3,-0.18,0.02,-0.09,0.1,0.09
2020-10-28,0.05,0.09,-0.67,-0.75,-0.61,0.3,-0.18,0.02,-0.08,0.1,0.09
2020-10-29,0.05,0.09,-0.67,-0.75,-0.6,0.31,-0.18,0.02,-0.08,0.09,0.1
2020-10-30,0.05,0.09,-0.66,-0.75,-0.56,,-0.18,0.02,-0.09,0.09,0.11
2020-11-01,,,,,,0.31,,,,,
2020-11-02,0.05,0.09,-0.67,-0.75,-0.58,0.31,-0.13,0.02,-0.08,0.09,0.12
2020-11-03,0.02,0.1,-0.67,-0.75,-0.59,0.31,-0.13,0.02,-0.09,0.1,0.12
2020-11-04,0.03,0.1,-0.67,-0.75,-0.58,0.32,-0.14,-0.03,-0.09,0.1,0.11
2020-11-05,0.03,0.1,-0.67,-0.72,-0.56,0.32,-0.14,0.02,-0.09,0.1,0.11
2020-11-06,0.03,0.1,-0.67,-0.74,-0.56,,-0.13,0.01,-0.09,0.1,0.12
2020-11-08,,,,,,0.32,,,-0.09,,
2020-11-09,0.03,0.1,-0.66,-0.72,-0.55,0.32,-0.13,0.01,-0.1,0.11,0.1
2020-11-10,0.04,0.1,-0.62,-0.72,-0.56,0.31,-0.13,-0.01,-0.09,0.1,0.12
2020-11-11,0.04,,-0.58,-0.73,-0.5,0.31,-0.12,0,-0.1,,0.11
2020-11-12,0.04,0.11,-0.65,-0.72,-0.52,0.3,-0.13,-0.03,-0.09,0.1,0.12
2020-11-13,0.04,0.11,-0.58,-0.72,-0.49,,-0.12,-0.03,-0.09,0.09,0.12
2020-11-15,,,,,,0.29,,,-0.11,,
2020-11-16,0.04,0.11,-0.6,-0.69,-0.53,0.28,-0.11,0,-0.09,0.09,
2020-11-17,0.04,0.11,-0.57,-0.68,-0.51,0.28,-0.11,-0.01,-0.11,0.09,0.12
2020-11-18,0.04,0.11,-0.57,-0.69,-0.51,0.28,-0.12,-0.01,-0.09,0.09,0.12
2020-11-19,0.04,0.11,-0.62,-0.68,-0.51,0.28,-0.11,0,-0.1,0.07,0.11
2020-11-20,0.04,0.11,-0.62,-0.69,-0.51,,-0.12,-0.05,-0.09,0.07,0.13
2020-11-22,,,,,,0.28,,,,,
2020-11-23,0.04,0.11,-0.62,-0.69,-0.5,0.28,-0.11,0,,0.08,0.12
2020-11-24,0.04,0.11,-0.59,-0.7,-0.51,0.28,-0.12,-0.01,-0.08,0.09,0.11
2020-11-25,0.04,0.11,-0.58,-0.71,-0.49,0.28,-0.12,0,-0.08,0.09,0.13
2020-11-26,0.04,0.12,-0.59,-0.74,-0.5,0.28,-0.12,-0.01,-0.1,,0.13
2020-11-27,0.05,0.12,-0.61,-0.75,-0.5,,-0.14,-0.01,-0.08,0.09,0.13
2020-11-29,,,,,,0.28,,,-0.09,,
2020-11-30,0.05,0.12,-0.67,-0.73,-0.51,0.28,-0.14,-0.08,-0.08,0.08,0.15
2020-12-01,0.05,0.11,-0.68,-0.74,-0.51,0.28,-0.15,-0.09,-0.09,0.09,0.14
2020-12-02,0.05,0.12,-0.7,-0.74,-0.51,0.28,-0.15,-0.09,-0.08,0.09,0.15
2020-12-03,0.05,0.12,-0.71,-0.75,-0.57,0.28,-0.16,-0.09,-0.08,0.08,
2020-12-04,0.04,0.12,-0.71,-0.76,-0.6,,-0.15,-0.01,-0.08,0.09,0.15
2020-12-06,,,,,,0.29,,,-0.09,,
2020-12-07,0.04,0.12,-0.61,-0.76,-0.6,0.3,-0.15,-0.01,-0.08,0.08,0.14
2020-12-08,0.04,0.13,-0.71,-0.77,-0.6,0.3,-0.15,-0.05,-0.08,0.09,0.16
2020-12-09,0.04,0.13,-0.71,-0.8,-0.59,0.29,-0.19,-0.04,-0.09,0.08,0.15
2020-12-10,0.04,0.13,-0.71,-0.78,-0.55,0.29,-0.17,-0.05,-0.09,0.08,0.18
2020-12-11,0.04,0.13,-0.73,-0.78,-0.54,,-0.19,-0.05,-0.09,0.08,0.18
2020-12-13,,,,,,0.29,,,-0.09,,
2020-12-14,0.04,0.12,-0.73,-0.78,-0.57,0.28,-0.2,-0.04,-0.09,0.09,
2020-12-15,0.04,0.12,-0.72,-0.78,-0.53,0.28,-0.2,-0.02,-0.09,0.08,
2020-12-16,0.04,0.12,-0.72,-0.77,-0.53,0.29,-0.2,-0.02,-0.09,0.09,0.06
2020-12-17,0.05,0.1,-0.73,-0.78,-0.58,0.28,-0.2,-0.03,-0.1,0.08,0.1
2020-12-18,0.05,0.11,-0.74,-0.78,-0.56,,-0.2,-0.03,-0.1,0.08,0.09
2020-12-20,,,,,,0.28,,,-0.1,,
2020-12-21,0.05,0.11,-0.7,-0.78,-0.53,0.3,-0.2,-0.04,-0.1,0.09,0.05
2020-12-22,0.05,0.1,-0.71,-0.77,-0.59,0.3,-0.21,-0.02,-0.09,0.09,0.06
2020-12-23,0.04,0.09,-0.71,-0.76,-0.57,,-0.18,-0.03,-0.09,0.09,0.05
2020-12-24,0.04,0.1,-0.68,-0.78,-0.57,,-0.23,-0.03,-0.09,0.09,
2020-12-25,,,-0.73,,-0.04,,-0.23,-0.08,-0.1,,
2020-12-27,,,,,,,,,-0.1,,
2020-12-28,,,-0.73,-0.76,-0.62,0.3,-0.2,-0.08,-0.1,0.11,0.05
2020-12-29,0.04,0.09,-0.76,-0.77,-0.69,0.3,-0.26,-0.02,-0.09,0.1,0.05
2020-12-30,0.04,0.08,-0.68,-0.79,-0.61,0.3,-0.23,-0.03,-0.1,0.08,0.06
2020-12-31,0.04,0.07,-0.68,-0.79,-0.61,0.3,-0.23,-0.03,,0.09,
2021-01-01,,,-0.76,,,,,,,,
2021-01-03,,,,,,,,,-0.1,,
2021-01-04,0.04,0.07,-0.61,-0.6,-0.58,0.3,-0.2,-0.04,-0.1,0.09,0.09
2021-01-05,0.04,0.08,-0.61,-0.66,-0.58,0.3,-0.19,-0.05,-0.08,0.09,0.1
2021-01-06,0.04,0.06,-0.61,-0.65,-0.59,0.3,-0.24,-0.05,-0.08,0.09,0.09
2021-01-07,0.04,0.06,-0.58,-0.66,-0.59,0.3,-0.17,-0.05,-0.08,0.09,0.11
2021-01-08,0.03,0.06,-0.58,-0.63,-0.57,,-0.18,-0.03,-0.18,0.08,0.07
2021-01-10,,,,,,0.3,,,,,
2021-01-11,0.03,0.07,-0.56,-0.65,-0.56,0.3,-0.18,-0.01,-0.09,0.08,0.12
2021-01-12,0.03,0.07,-0.61,-0.65,-0.55,0.3,-0.19,-0.03,-0.08,0.09,0.12
2021-01-13,0.03,0.07,-0.57,-0.63,-0.54,0.31,-0.17,-0.02,-0.09,0.09,0.08
2021-01-14,0.03,0.06,-0.58,-0.63,-0.53,0.31,-0.14,-0.02,-0.09,0.09,0.12
2021-01-15,0.03,0.05,-0.58,-0.65,-0.54,,-0.14,-0.06,-0.1,0.09,0.12
2021-01-17,,,,,,0.32,,,-0.09,,
2021-01-18,0.03,0.06,-0.61,-0.61,-0.53,0.32,-0.14,0.01,-0.1,,0.12
2021-01-19,0.03,0.06,-0.57,-0.63,-0.51,0.32,-0.13,-0.04,-0.09,0.09,0.13
2021-01-20,0.03,0.06,-0.58,-0.61,-0.54,0.31,-0.13,0.03,-0.09,0.08,0.08
2021-01-21,0.03,0.06,-0.62,-0.61,-0.53,0.32,-0.14,0,-0.09,0.09,0.13
2021-01-22,0.03,0.06,-0.58,-0.62,-0.5,,-0.13,0.02,-0.09,0.08,0.12
2021-01-24,,,,,,0.32,,,-0.08,,
2021-01-25,0.03,0.07,-0.62,-0.61,-0.51,0.32,-0.13,0,-0.09,0.09,0.14
2021-01-26,,0.07,-0.58,-0.64,-0.48,0.32,-0.13,0.01,-0.09,0.07,0.14
2021-01-27,0.03,0.06,-0.64,-0.64,-0.5,0.32,-0.18,0,-0.09,0.08,0.14
2021-01-28,0.03,0.06,-0.64,-0.64,-0.5,0.32,-0.17,0,-0.09,0.07,0.14
2021-01-29,0.03,0.07,-0.59,-0.64,-0.49,,-0.17,-0.05,-0.1,0.06,0.14
2021-01-31,,,,,,0.32,,,-0.1,,
2021-02-01,0.03,0.07,-0.62,-0.63,-0.47,0.31,-0.13,-0.02,-0.1,0.07,0.15
2021-02-02,0.03,0.08,-0.62,-0.64,-0.42,0.31,-0.13,0.02,-0.1,0.07,0.14
2021-02-03,0.03,0.06,-0.58,-0.63,-0.42,0.31,-0.12,0.02,-0.1,0.04,0.16
2021-02-04,0.03,0.06,-0.62,-0.63,-0.44,0.31,-0.14,0.03,-0.1,0.04,0.16
2021-02-05,0.03,0.07,-0.58,-0.64,-0.44,,-0.12,0.04,-0.1,0.03,0.16
2021-02-07,,,,,,,,,-0.1,,
2021-02-08,0.03,0.08,-0.62,-0.64,-0.44,0.32,-0.13,0.04,-0.1,0.05,0.18
2021-02-09,0.03,0.08,-0.59,-0.63,-0.44,0.32,-0.13,0.01,-0.09,0.04,0.18
2021-02-10,0.03,0.08,-0.59,-0.64,-0.44,0.32,-0.13,0.01,-0.09,0.05,0.19
2021-02-11,0.03,0.08,-0.59,-0.64,-0.45,0.32,-0.13,0.01,-0.1,0.05,0.16
2021-02-12,0.03,0.08,-0.59,-0.64,-0.45,,-0.14,0.01,-0.1,0.04,0.17
2021-02-14,,,,,,0.33,,,-0.11,,
2021-02-15,0.03,,-0.58,-0.63,-0.48,0.32,-0.12,0.01,-0.1,,0.2
2021-02-16,0.03,0.08,-0.58,-0.63,-0.45,0.31,-0.14,0.02,-0.1,0.04,0.21
2021-02-17,0.03,0.08,-0.58,-0.63,-0.46,0.32,-0.14,0.02,-0.1,0.04,0.24
2021-02-18,0.03,0.08,-0.57,-0.6,-0.46,0.31,-0.14,0.03,-0.11,0.03,0.24
2021-02-19,0.03,0.09,-0.57,-0.58,-0.45,,-0.14,0.02,-0.1,0.04,0.28
2021-02-21,,,,,,0.3,,,-0.1,,
2021-02-22,0.04,0.1,-0.57,-0.63,-0.45,0.31,-0.14,0.02,-0.1,0.03,0.25
2021-02-23,0.04,0.1,-0.54,-0.63,-0.45,0.31,-0.13,-0.04,-0.1,0.04,0.27
2021-02-24,0.04,0.11,-0.54,-0.58,-0.45,0.32,-0.14,,-0.1,0.03,0.25
2021-02-25,0.04,0.12,-0.53,-0.58,-0.45,0.34,-0.12,,-0.1,0.04,0.34
2021-02-26,0.04,0.13,-0.53,-0.58,-0.45,,-0.13,0.03,-0.1,0.04,0.34
2021-02-28,,,,,,0.35,,,-0.1,,
2021-03-01,0.04,0.13,-0.59,-0.62,-0.5,0.34,-0.14,0.02,-0.1,0.05,0.3
2021-03-02,0.04,0.12,-0.6,-0.62,-0.51,0.34,-0.13,0.05,-0.1,0.04,0.34
2021-03-03,0.04,0.12,-0.61,-0.62,-0.5,0.34,-0.13,0.02,-0.1,0.05,0.31
2021-03-04,0.04,0.11,-0.62,-0.62,-0.5,0.35,-0.16,0.03,-0.1,0.04,0.31
2021-03-05,0.04,0.11,-0.62,-0.62,-0.53,,-0.16,0.03,-0.1,0.04,0.32
2021-03-07,,,,,,0.35,,,-0.1,,
2021-03-08,0.04,0.11,-0.65,-0.61,-0.52,0.35,-0.16,0.04,-0.1,0.05,0.28
2021-03-09,0.04,0.11,-0.65,-0.62,-0.51,0.36,-0.17,0.04,-0.1,0.05,0.29
2021-03-10,0.04,0.11,-0.64,-0.62,-0.5,0.35,-0.17,0.04,-0.09,0.04,0.29
2021-03-11,0.04,0.11,-0.62,-0.62,-0.51,0.35,-0.18,0.04,-0.09,0.04,0.37
2021-03-12,0.04,0.11,-0.62,-0.62,-0.49,,-0.13,0.04,-0.2,0.04,0.29
2021-03-14,,,,,,0.35,,,-0.1,,
2021-03-15,0.04,0.11,-0.51,-0.62,-0.49,0.36,-0.17,0.04,-0.2,0.04,
2021-03-16,0.04,0.12,-0.51,-0.62,-0.49,0.36,-0.17,0.04,-0.2,0.02,
2021-03-17,0.04,0.11,-0.51,-0.62,-0.51,0.37,-0.13,0.06,-0.1,0.02,0.19
2021-03-18,0.04,0.1,-0.51,-0.63,-0.49,0.37,-0.17,0.04,-0.1,0.01,0.36
2021-03-19,0.03,0.09,-0.51,-0.62,-0.49,,-0.17,0.04,-0.1,0.01,0.36
2021-03-21,,,,,,0.38,,,-0.1,,
2021-03-22,0.04,0.09,-0.52,-0.63,-0.5,0.37,-0.16,0.04,-0.1,0.03,0.19
2021-03-23,0.03,0.09,-0.6,-0.64,-0.5,0.37,-0.17,0.05,-0.1,0.01,0.35
2021-03-24,0.03,0.1,-0.61,-0.64,-0.5,0.38,-0.17,0.06,-0.1,0.02,0.36
2021-03-25,0.03,0.09,-0.62,-0.64,-0.5,0.38,-0.16,0.05,-0.1,0.02,0.37
2021-03-26,0.03,0.09,-0.63,-0.64,-0.5,0.37,-0.18,0.05,-0.1,0.02,0.38
2021-03-28,,,,,,0.37,,,-0.09,,
2021-03-29,0.04,0.09,-0.61,-0.65,-0.5,0.38,-0.16,0.05,-0.09,0.03,0.38
2021-03-30,0.04,0.1,-0.61,-0.66,-0.5,0.38,-0.17,0.04,-0.1,0.02,0.4
2021-03-31,0.03,0.09,-0.61,-0.66,-0.5,0.37,-0.17,0.04,-0.09,0.03,0.4
2021-04-01,0.03,0.09,-0.61,-0.66,-0.55,,-0.17,0.04,-0.1,0.02,
2021-04-02,,,-0.61,-0.67,,,-0.17,-0.02,-0.1,0.02,
2021-04-04,,,,,,,,,-0.1,,
2021-04-05,,0.09,,-0.67,,0.37,-0.17,-0.02,-0.09,0.03,
2021-04-06,0.03,0.09,-0.61,-0.67,-0.55,0.38,-0.17,0.03,-0.08,0.02,0.4
